cust_id,dob,age,gender,city_code,order_status,confirmed_yn,transaction_id,tran_date,prod_cat_code,prod_sub_cat_code,prod_cat,prod_subcat,qty,rate,tax,total_amt,store_type
274440,1990-02-15,23,M,5.0,Ordered,1.0,51597033015,2013-05-06,5,3,Books,Comics,5,612,321.3,3381.3,Flagship store
270709,1976-01-05,37,M,7.0,Ordered,1.0,51599909530,2013-06-27,5,7,Books,Fiction,2,1218,255.78,2691.78,e-Shop
268546,1978-11-28,34,F,7.0,Ordered,1.0,51601124314,2012-06-10,2,3,Footwear,Women,3,164,51.66,543.66,MBR
271312,1970-04-01,41,F,5.0,Ordered,1.0,51619323255,2011-12-04,5,11,Books,Children,2,1013,212.73,2238.73,TeleShop
273977,1985-07-25,26,F,7.0,Ordered,1.0,51620591622,2011-09-25,6,2,Home and kitchen,Furnishing,1,1301,136.605,1437.605,e-Shop
271893,1981-09-06,31,M,4.0,Ordered,1.0,51622563658,2012-02-05,5,10,Books,Non-Fiction,2,390,81.9,861.9,e-Shop
269870,1979-07-20,32,M,10.0,Ordered,1.0,51626030087,2011-12-26,6,10,Home and kitchen,Kitchen,2,156,32.76,344.76,e-Shop
272286,1983-05-13,28,M,8.0,Ordered,1.0,51632128818,2011-09-27,2,3,Footwear,Women,3,208,65.52,689.52,MBR
271810,1987-03-26,26,F,6.0,Canceled,0.0,51641844227,2013-05-02,1,4,Clothing,Mens,-1,-567,59.535,-626.535,Flagship store
271810,1987-03-26,26,F,6.0,Ordered,0.0,51641844227,2013-05-01,1,4,Clothing,Mens,1,567,59.535,626.535,Flagship store
271268,1975-10-23,38,F,4.0,Ordered,1.0,51648515126,2013-10-02,5,11,Books,Children,4,993,417.06,4389.06,Flagship store
270087,1983-04-08,29,F,5.0,Ordered,1.0,51649613761,2012-11-18,5,7,Books,Fiction,1,428,44.94,472.94,TeleShop
274884,1974-03-29,38,F,3.0,Ordered,1.0,51656978003,2012-09-14,6,2,Home and kitchen,Furnishing,4,414,173.88,1829.88,TeleShop
269184,1975-08-27,38,F,4.0,Ordered,1.0,51664195359,2013-08-14,1,3,Clothing,Kids,5,876,459.9,4839.9,e-Shop
273824,1976-02-25,37,F,10.0,Ordered,1.0,51680494978,2013-11-19,3,9,Electronics,Cameras,1,996,104.58,1100.58,e-Shop
270154,1971-09-16,40,F,4.0,Ordered,1.0,51680669304,2011-04-05,5,12,Books,Academic,1,344,36.12,380.12,MBR
267894,1981-07-08,30,F,8.0,Ordered,1.0,51681746795,2011-05-04,5,10,Books,Non-Fiction,4,794,333.48,3509.48,MBR
268964,1979-08-29,33,M,6.0,Ordered,1.0,51691988572,2012-02-09,1,1,Clothing,Women,2,1312,275.52,2899.52,TeleShop
270103,1989-11-28,23,F,4.0,Ordered,1.0,51693380485,2012-06-29,2,4,Footwear,Kids,1,957,100.485,1057.485,e-Shop
272961,1989-10-05,24,F,3.0,Ordered,1.0,51696786862,2013-05-19,1,3,Clothing,Kids,1,1054,110.67,1164.67,TeleShop
266854,1971-09-04,41,M,5.0,Ordered,1.0,51705517708,2012-04-18,3,9,Electronics,Cameras,4,929,390.18,4106.18,TeleShop
270425,1974-09-21,38,M,9.0,Ordered,1.0,51706625543,2012-04-06,5,10,Books,Non-Fiction,1,1316,138.18,1454.18,Flagship store
274081,1992-01-22,19,F,7.0,Ordered,1.0,51712649267,2011-10-08,5,3,Books,Comics,4,363,152.46,1604.46,MBR
267426,1981-11-18,31,M,1.0,Ordered,1.0,51716973193,2012-11-03,6,12,Home and kitchen,Tools,4,1475,619.5,6519.5,Flagship store
268049,1978-03-14,34,F,6.0,Ordered,1.0,51717117175,2012-03-08,5,7,Books,Fiction,5,628,329.7,3469.7,e-Shop
268647,1972-06-07,39,M,9.0,Ordered,1.0,51720792269,2011-08-22,3,5,Electronics,Computers,3,1459,459.585,4836.585,e-Shop
266934,1974-06-07,38,F,4.0,Ordered,1.0,51732821392,2012-09-09,5,3,Books,Comics,4,261,109.62,1153.62,e-Shop
272336,1982-07-19,31,F,1.0,Ordered,1.0,51733995583,2013-10-08,6,2,Home and kitchen,Furnishing,4,767,322.14,3390.14,e-Shop
270894,1985-08-21,26,F,4.0,Ordered,1.0,51735980946,2011-03-23,3,5,Electronics,Computers,1,360,37.8,397.8,e-Shop
268379,1980-01-15,32,M,9.0,Ordered,1.0,51739746600,2012-04-22,3,9,Electronics,Cameras,2,1206,253.26,2665.26,e-Shop
268345,1985-05-10,28,M,5.0,Ordered,1.0,51749142627,2013-09-28,6,2,Home and kitchen,Furnishing,5,1266,664.65,6994.65,Flagship store
273420,1992-07-27,22,M,8.0,Canceled,0.0,51750724947,2014-02-24,5,6,Books,DIY,-2,-791,166.11,-1748.11,TeleShop
273420,1992-07-27,22,M,8.0,Ordered,0.0,51750724947,2014-02-16,5,6,Books,DIY,2,791,166.11,1748.11,TeleShop
267538,1979-11-03,33,M,4.0,Ordered,1.0,51755253516,2012-02-13,2,3,Footwear,Women,5,898,471.45,4961.45,Flagship store
274129,1973-10-23,38,F,3.0,Ordered,1.0,51767798119,2011-07-05,2,1,Footwear,Mens,4,374,157.08,1653.08,e-Shop
274655,1981-12-03,32,M,9.0,Ordered,1.0,51769480508,2013-09-28,5,6,Books,DIY,4,1350,567.0,5967.0,MBR
269636,1972-09-03,40,F,2.0,Ordered,1.0,51770774501,2012-11-01,1,3,Clothing,Kids,2,1151,241.71,2543.71,e-Shop
273120,1988-05-10,25,F,4.0,Ordered,1.0,51774031803,2013-07-15,5,10,Books,Non-Fiction,4,1363,572.46,6024.46,e-Shop
273183,1983-04-18,28,F,6.0,Ordered,1.0,51777868118,2011-02-25,3,8,Electronics,Personal Appliances,1,311,32.655,343.655,TeleShop
270455,1986-12-10,25,F,6.0,Ordered,1.0,51778237439,2011-04-17,6,2,Home and kitchen,Furnishing,5,1069,561.225,5906.225,e-Shop
272511,1973-09-01,38,F,5.0,Ordered,1.0,51781785802,2011-03-21,4,1,Bags,Mens,2,217,45.57,479.57,e-Shop
274657,1990-09-09,23,M,5.0,Ordered,1.0,51783961791,2013-08-11,4,1,Bags,Mens,2,749,157.29,1655.29,Flagship store
273686,1985-01-06,28,F,10.0,Ordered,1.0,51789324318,2013-04-01,6,12,Home and kitchen,Tools,5,114,59.85,629.85,e-Shop
267595,1977-03-23,34,F,7.0,Ordered,1.0,51794140385,2011-12-16,5,12,Books,Academic,5,331,173.775,1828.775,TeleShop
267714,1988-05-22,23,F,7.0,Ordered,1.0,51799061801,2011-09-22,2,1,Footwear,Mens,3,1160,365.4,3845.4,Flagship store
273659,1979-12-04,33,F,4.0,Ordered,1.0,51804184316,2012-10-03,3,5,Electronics,Computers,3,770,242.55,2552.55,Flagship store
268795,1986-06-04,27,M,6.0,Ordered,1.0,51806797536,2013-07-06,3,4,Electronics,Mobiles,2,893,187.53,1973.53,MBR
269407,1978-04-25,34,F,1.0,Ordered,1.0,51828535575,2012-06-19,6,11,Home and kitchen,Bath,4,600,252.0,2652.0,e-Shop
274554,1973-11-03,39,F,7.0,Ordered,1.0,51831253559,2012-11-23,1,3,Clothing,Kids,5,1254,658.35,6928.35,e-Shop
272900,1989-10-22,24,M,6.0,Ordered,1.0,51831537545,2013-11-17,3,8,Electronics,Personal Appliances,2,620,130.2,1370.2,MBR
272757,1985-05-11,28,M,1.0,Ordered,1.0,51836129437,2013-03-03,1,4,Clothing,Mens,3,123,38.745,407.745,MBR
269879,1979-12-17,34,M,2.0,Ordered,1.0,51848243733,2013-02-24,6,12,Home and kitchen,Tools,3,868,273.42,2877.42,Flagship store
273963,1971-05-24,42,F,7.0,Ordered,1.0,51849180620,2013-12-31,3,9,Electronics,Cameras,3,617,194.355,2045.355,e-Shop
271961,1982-01-15,30,M,1.0,Ordered,1.0,51850602476,2012-05-17,5,3,Books,Comics,1,1296,136.08,1432.08,e-Shop
270699,1983-07-02,30,M,3.0,Ordered,1.0,51853371595,2013-02-23,4,1,Bags,Mens,2,1476,309.96,3261.96,e-Shop
267460,1980-04-20,33,F,5.0,Ordered,1.0,51853651942,2013-12-23,6,11,Home and kitchen,Bath,3,256,80.64,848.64,Flagship store
273423,1970-03-04,42,F,4.0,Ordered,1.0,51866587167,2012-12-23,5,11,Books,Children,5,657,344.925,3629.925,e-Shop
274150,1978-10-14,35,M,8.0,Ordered,1.0,51870625084,2013-11-04,3,8,Electronics,Personal Appliances,1,877,92.085,969.085,e-Shop
269574,1971-01-14,42,F,5.0,Ordered,1.0,51872275596,2013-03-27,1,3,Clothing,Kids,1,357,37.485,394.485,Flagship store
270811,1981-10-01,31,F,6.0,Ordered,1.0,51879782628,2012-01-06,1,4,Clothing,Mens,3,126,39.69,417.69,e-Shop
271803,1976-05-28,36,F,7.0,Ordered,1.0,51883516973,2012-09-28,5,12,Books,Academic,5,507,266.175,2801.175,TeleShop
268855,1992-09-25,19,M,4.0,Ordered,1.0,51886713869,2011-03-27,5,12,Books,Academic,5,1175,616.875,6491.875,TeleShop
268878,1974-07-28,38,M,7.0,Ordered,1.0,51887955411,2012-12-12,5,10,Books,Non-Fiction,2,1068,224.28,2360.28,Flagship store
267452,1971-06-24,42,F,5.0,Ordered,1.0,51891302839,2013-03-29,5,12,Books,Academic,3,842,265.23,2791.23,MBR
270738,1971-02-14,42,F,1.0,Ordered,1.0,51895007805,2013-05-12,3,4,Electronics,Mobiles,1,1136,119.28,1255.28,e-Shop
271198,1990-06-01,21,F,1.0,Ordered,1.0,51896937142,2011-05-05,3,4,Electronics,Mobiles,2,693,145.53,1531.53,TeleShop
268885,1989-04-14,24,F,6.0,Ordered,1.0,51899323140,2013-09-01,5,11,Books,Children,1,82,8.61,90.61,Flagship store
270860,1973-11-26,40,M,3.0,Ordered,1.0,51904466488,2013-05-04,5,11,Books,Children,2,541,113.61,1195.61,TeleShop
272633,1981-11-23,30,F,3.0,Ordered,1.0,51907919458,2011-08-27,6,11,Home and kitchen,Bath,4,658,276.36,2908.36,MBR
267657,1970-01-29,43,F,7.0,Ordered,1.0,51911769858,2013-09-26,5,6,Books,DIY,3,1069,336.735,3543.735,e-Shop
268880,1978-01-16,35,M,9.0,Ordered,1.0,51912145408,2013-06-04,5,10,Books,Non-Fiction,2,568,119.28,1255.28,MBR
270944,1979-09-25,33,M,4.0,Ordered,1.0,51918668847,2012-03-05,1,3,Clothing,Kids,1,320,33.6,353.6,TeleShop
268288,1991-04-03,20,M,1.0,Ordered,1.0,51922853375,2011-07-29,6,2,Home and kitchen,Furnishing,1,711,74.655,785.655,Flagship store
270447,1976-10-27,37,F,10.0,Ordered,1.0,51928562300,2013-05-18,5,6,Books,DIY,5,428,224.7,2364.7,TeleShop
268329,1985-07-08,28,M,7.0,Ordered,1.0,51931582910,2013-03-20,1,4,Clothing,Mens,2,671,140.91,1482.91,e-Shop
269601,1992-08-13,20,M,5.0,Canceled,0.0,51934868665,2012-06-02,2,3,Footwear,Women,-4,-89,37.38,-393.38,MBR
269601,1992-08-13,20,M,5.0,Ordered,0.0,51934868665,2012-05-25,2,3,Footwear,Women,4,89,37.38,393.38,MBR
271073,1975-06-02,37,M,8.0,Ordered,1.0,51935028505,2012-07-15,5,11,Books,Children,3,853,268.695,2827.695,e-Shop
267244,1977-06-16,34,M,2.0,Canceled,0.0,51939314179,2011-02-24,6,12,Home and kitchen,Tools,-1,-388,40.74,-428.74,e-Shop
267244,1977-06-16,34,M,2.0,Ordered,0.0,51939314179,2011-02-20,6,12,Home and kitchen,Tools,1,388,40.74,428.74,e-Shop
274081,1992-01-22,20,F,7.0,Ordered,1.0,51945556614,2012-08-03,3,5,Electronics,Computers,4,358,150.36,1582.36,e-Shop
268771,1992-01-04,20,F,3.0,Canceled,0.0,51946589837,2012-04-19,4,4,Bags,Women,-2,-962,202.02,-2126.02,MBR
268771,1992-01-04,20,F,3.0,Ordered,0.0,51946589837,2012-04-16,4,4,Bags,Women,2,962,202.02,2126.02,MBR
271626,1970-06-02,42,unknown,6.0,Ordered,1.0,51951874983,2012-12-20,5,10,Books,Non-Fiction,4,845,354.9,3734.9,TeleShop
274376,1991-05-24,22,F,1.0,Ordered,1.0,51952335404,2013-10-21,6,2,Home and kitchen,Furnishing,4,730,306.6,3226.6,e-Shop
274572,1974-06-28,37,M,2.0,Ordered,1.0,51954535628,2011-07-17,5,11,Books,Children,1,886,93.03,979.03,e-Shop
267002,1986-08-19,27,F,7.0,Ordered,1.0,51957120960,2013-03-16,3,9,Electronics,Cameras,4,350,147.0,1547.0,e-Shop
275122,1989-07-05,23,F,2.0,Canceled,0.0,51958445760,2012-11-16,5,3,Books,Comics,-5,-736,386.4,-4066.4,e-Shop
275122,1989-07-05,23,F,2.0,Ordered,0.0,51958445760,2012-11-13,5,3,Books,Comics,5,736,386.4,4066.4,e-Shop
269473,1971-07-04,40,M,4.0,Ordered,1.0,51963522748,2011-09-18,6,2,Home and kitchen,Furnishing,4,519,217.98,2293.98,e-Shop
268573,1983-06-02,29,F,10.0,Ordered,1.0,51969118032,2012-02-27,2,4,Footwear,Kids,2,867,182.07,1916.07,MBR
270244,1988-09-26,23,F,5.0,Ordered,1.0,51984688621,2011-11-10,1,3,Clothing,Kids,2,1127,236.67,2490.67,e-Shop
273807,1971-05-08,42,M,9.0,Ordered,1.0,51988597354,2013-09-08,5,10,Books,Non-Fiction,1,80,8.4,88.4,e-Shop
274229,1986-06-13,25,F,10.0,Ordered,1.0,51991831845,2011-12-02,5,10,Books,Non-Fiction,1,269,28.245,297.245,e-Shop
271313,1974-09-23,37,F,2.0,Ordered,1.0,51993415825,2011-04-29,1,4,Clothing,Mens,2,104,21.84,229.84,MBR
275230,1990-06-28,23,F,3.0,Ordered,1.0,51997466118,2013-10-16,3,8,Electronics,Personal Appliances,1,1085,113.925,1198.925,e-Shop
272337,1986-04-09,26,F,5.0,Ordered,1.0,51999380556,2012-01-11,5,11,Books,Children,2,741,155.61,1637.61,e-Shop
272721,1970-09-01,42,M,8.0,Ordered,1.0,52001260304,2012-01-12,2,1,Footwear,Mens,2,967,203.07,2137.07,e-Shop
273045,1990-07-20,21,M,7.0,Ordered,1.0,52006392618,2011-05-18,1,3,Clothing,Kids,1,345,36.225,381.225,Flagship store
270957,1977-04-20,35,M,3.0,Ordered,1.0,52015127187,2012-08-03,6,10,Home and kitchen,Kitchen,2,648,136.08,1432.08,TeleShop
270294,1975-11-26,36,M,7.0,Ordered,1.0,52016512335,2011-06-21,3,8,Electronics,Personal Appliances,1,1458,153.09,1611.09,TeleShop
272110,1986-12-03,26,M,3.0,Ordered,1.0,52019729037,2012-01-26,5,7,Books,Fiction,4,703,295.26,3107.26,e-Shop
271822,1975-12-09,36,M,9.0,Ordered,1.0,52028028740,2011-02-25,5,11,Books,Children,4,510,214.2,2254.2,e-Shop
274072,1987-04-18,26,M,2.0,Ordered,1.0,52034976976,2013-07-05,5,3,Books,Comics,2,1367,287.07,3021.07,TeleShop
268860,1973-11-04,40,F,4.0,Ordered,1.0,52040016502,2013-11-05,6,10,Home and kitchen,Kitchen,3,299,94.185,991.185,MBR
271250,1976-02-20,38,M,4.0,Ordered,1.0,52040034081,2014-01-21,3,8,Electronics,Personal Appliances,4,1372,576.24,6064.24,Flagship store
274166,1990-08-26,22,M,6.0,Ordered,1.0,52043741991,2012-11-24,5,11,Books,Children,2,523,109.83,1155.83,TeleShop
272998,1975-08-05,39,M,1.0,Ordered,1.0,52044631925,2014-01-03,3,9,Electronics,Cameras,1,304,31.92,335.92,e-Shop
274117,1978-12-10,34,F,5.0,Ordered,1.0,52046018767,2012-11-21,2,3,Footwear,Women,5,303,159.075,1674.075,Flagship store
269941,1989-10-24,23,M,3.0,Ordered,1.0,52050108321,2012-05-02,3,9,Electronics,Cameras,4,103,43.26,455.26,TeleShop
272985,1988-03-12,26,F,10.0,Ordered,1.0,52050513659,2014-02-07,2,4,Footwear,Kids,3,1389,437.535,4604.535,e-Shop
272402,1970-09-23,42,F,10.0,Ordered,1.0,52052556799,2012-09-29,3,9,Electronics,Cameras,3,833,262.395,2761.395,e-Shop
274367,1992-11-26,21,M,7.0,Ordered,1.0,52052966139,2013-06-16,6,10,Home and kitchen,Kitchen,1,714,74.97,788.97,e-Shop
274830,1987-03-26,25,M,4.0,Ordered,1.0,52055146645,2012-12-21,3,4,Electronics,Mobiles,5,423,222.075,2337.075,e-Shop
273862,1976-11-02,35,F,9.0,Ordered,1.0,52061171953,2011-07-08,5,7,Books,Fiction,5,190,99.75,1049.75,MBR
274590,1977-04-13,35,F,2.0,Ordered,1.0,52063651015,2012-07-29,4,1,Bags,Mens,4,620,260.4,2740.4,TeleShop
274215,1971-01-23,40,M,8.0,Ordered,1.0,52068443052,2011-08-04,2,3,Footwear,Women,4,539,226.38,2382.38,TeleShop
270560,1986-05-13,25,M,10.0,Ordered,1.0,52081370289,2011-10-25,5,7,Books,Fiction,2,303,63.63,669.63,Flagship store
274092,1971-05-10,42,M,9.0,Ordered,1.0,52082965735,2013-12-28,1,1,Clothing,Women,1,529,55.545,584.545,Flagship store
267112,1972-10-22,39,M,7.0,Ordered,1.0,52090336470,2011-10-07,2,4,Footwear,Kids,1,717,75.285,792.285,TeleShop
267236,1981-10-08,31,M,8.0,Ordered,1.0,52096104860,2012-06-12,6,2,Home and kitchen,Furnishing,1,548,57.54,605.54,TeleShop
274057,1983-11-06,29,M,7.0,Ordered,1.0,52105043085,2012-04-12,5,7,Books,Fiction,5,853,447.825,4712.825,Flagship store
271760,1975-04-06,37,M,9.0,Ordered,1.0,52109767506,2012-06-12,6,12,Home and kitchen,Tools,3,1347,424.305,4465.305,MBR
270606,1990-01-04,22,F,8.0,Ordered,1.0,52114826623,2012-04-20,3,4,Electronics,Mobiles,1,1181,124.005,1305.005,e-Shop
268812,1982-07-20,29,M,3.0,Ordered,1.0,52114826624,2011-04-10,2,1,Footwear,Mens,1,1187,124.635,1311.635,e-Shop
273831,1973-10-05,40,M,5.0,Canceled,0.0,52115643292,2013-09-01,2,3,Footwear,Women,-3,-1244,391.86,-4123.86,Flagship store
273831,1973-10-05,40,M,5.0,Ordered,0.0,52115643292,2013-08-29,2,3,Footwear,Women,3,1244,391.86,4123.86,Flagship store
273234,1978-09-16,35,M,6.0,Ordered,1.0,52137827534,2013-08-09,6,12,Home and kitchen,Tools,1,715,75.075,790.075,e-Shop
269001,1976-08-28,36,M,1.0,Ordered,1.0,52143303955,2012-01-30,5,7,Books,Fiction,2,1193,250.53,2636.53,TeleShop
267555,1984-11-22,28,M,1.0,Ordered,1.0,52146198963,2012-03-19,5,11,Books,Children,5,690,362.25,3812.25,TeleShop
275243,1988-09-03,23,M,5.0,Ordered,1.0,52151291726,2011-05-14,2,3,Footwear,Women,1,1190,124.95,1314.95,e-Shop
270295,1977-09-26,34,F,9.0,Ordered,1.0,52154938149,2011-12-15,4,4,Bags,Women,5,825,433.125,4558.125,e-Shop
271914,1988-05-12,23,M,2.0,Ordered,1.0,52167596566,2011-10-02,5,6,Books,DIY,1,1057,110.985,1167.985,e-Shop
269120,1980-02-24,32,M,8.0,Ordered,1.0,52168323023,2012-04-21,6,2,Home and kitchen,Furnishing,1,765,80.325,845.325,TeleShop
271062,1976-02-10,37,M,2.0,Ordered,1.0,52171148249,2013-09-02,1,1,Clothing,Women,1,1179,123.795,1302.795,e-Shop
272986,1980-06-06,31,F,10.0,Ordered,1.0,52178718535,2011-10-28,1,3,Clothing,Kids,5,447,234.675,2469.675,TeleShop
270011,1987-09-12,26,F,4.0,Ordered,1.0,52178944753,2013-03-12,5,10,Books,Non-Fiction,5,1464,768.6,8088.6,e-Shop
270289,1979-07-11,34,M,10.0,Ordered,1.0,52179020303,2013-01-05,5,3,Books,Comics,5,960,504.0,5304.0,TeleShop
273886,1984-10-26,28,M,6.0,Ordered,1.0,52181747941,2012-09-06,3,4,Electronics,Mobiles,1,1410,148.05,1558.05,TeleShop
269096,1990-04-21,22,M,5.0,Ordered,1.0,52184672905,2012-04-28,3,9,Electronics,Cameras,2,1454,305.34,3213.34,e-Shop
269189,1973-10-25,39,F,9.0,Canceled,0.0,52188724268,2012-07-21,1,1,Clothing,Women,-4,-841,353.22,-3717.22,e-Shop
269189,1973-10-25,39,F,9.0,Ordered,0.0,52188724268,2012-07-13,1,1,Clothing,Women,4,841,353.22,3717.22,e-Shop
272910,1990-04-29,22,F,7.0,Ordered,1.0,52210563859,2012-07-23,5,11,Books,Children,2,1394,292.74,3080.74,e-Shop
273903,1986-04-06,27,F,5.0,Ordered,1.0,52214339586,2013-05-17,2,4,Footwear,Kids,1,164,17.22,181.22,Flagship store
271831,1982-11-03,29,F,7.0,Ordered,1.0,52235988038,2011-05-10,5,12,Books,Academic,3,392,123.48,1299.48,e-Shop
272842,1975-06-08,36,M,9.0,Ordered,1.0,52240465642,2011-03-11,6,11,Home and kitchen,Bath,4,404,169.68,1785.68,Flagship store
271923,1978-11-07,35,M,3.0,Canceled,0.0,52261844925,2013-09-18,6,2,Home and kitchen,Furnishing,-4,-270,113.4,-1193.4,TeleShop
271923,1978-11-07,35,M,3.0,Ordered,0.0,52261844925,2013-09-17,6,2,Home and kitchen,Furnishing,4,270,113.4,1193.4,TeleShop
274302,1986-03-26,25,F,10.0,Ordered,1.0,52266178758,2011-03-11,2,1,Footwear,Mens,5,1235,648.375,6823.375,MBR
274490,1973-06-01,39,F,4.0,Ordered,1.0,52268174866,2012-06-14,1,1,Clothing,Women,1,641,67.305,708.305,TeleShop
272664,1992-06-24,20,F,6.0,Ordered,1.0,52269631883,2012-10-01,3,4,Electronics,Mobiles,2,486,102.06,1074.06,e-Shop
269506,1986-04-25,26,M,2.0,Ordered,1.0,52281382652,2012-10-23,5,12,Books,Academic,2,582,122.22,1286.22,e-Shop
272197,1991-11-27,22,F,4.0,Ordered,1.0,52282469291,2013-12-10,6,10,Home and kitchen,Kitchen,5,628,329.7,3469.7,Flagship store
275040,1991-10-14,22,F,10.0,Ordered,1.0,52285243016,2013-03-24,3,8,Electronics,Personal Appliances,5,872,457.8,4817.8,e-Shop
270213,1987-06-11,27,F,10.0,Ordered,1.0,52287442334,2014-02-01,1,3,Clothing,Kids,1,834,87.57,921.57,MBR
268853,1985-09-19,28,M,6.0,Ordered,1.0,52288709582,2013-06-02,3,5,Electronics,Computers,5,1047,549.675,5784.675,Flagship store
266823,1986-06-03,26,M,3.0,Ordered,1.0,52290445323,2012-05-28,3,10,Electronics,Audio and video,4,748,314.16,3306.16,TeleShop
269867,1970-12-17,41,F,1.0,Ordered,1.0,52294334880,2011-11-13,5,7,Books,Fiction,4,1282,538.44,5666.44,MBR
269926,1987-10-05,24,F,4.0,Ordered,1.0,52298235233,2011-11-19,6,10,Home and kitchen,Kitchen,4,523,219.66,2311.66,e-Shop
274900,1977-05-17,36,M,9.0,Ordered,1.0,52304476217,2013-10-05,4,1,Bags,Mens,4,186,78.12,822.12,e-Shop
274715,1984-05-05,28,F,5.0,Ordered,1.0,52309598449,2012-05-17,5,10,Books,Non-Fiction,5,561,294.525,3099.525,e-Shop
274024,1979-01-21,33,F,5.0,Ordered,1.0,52317413249,2012-01-09,1,4,Clothing,Mens,2,938,196.98,2072.98,Flagship store
274348,1984-01-02,28,F,4.0,Ordered,1.0,52322579444,2012-12-01,5,11,Books,Children,5,1196,627.9,6607.9,TeleShop
267794,1990-02-07,21,F,1.0,Ordered,1.0,52324711992,2011-06-18,1,1,Clothing,Women,5,1352,709.8,7469.8,e-Shop
271518,1990-08-09,22,F,3.0,Ordered,1.0,52327149892,2012-07-13,6,2,Home and kitchen,Furnishing,5,395,207.375,2182.375,Flagship store
273251,1979-11-29,32,M,2.0,Ordered,1.0,52329817066,2011-05-29,5,12,Books,Academic,3,640,201.6,2121.6,MBR
267332,1983-03-08,30,F,1.0,Ordered,1.0,52333790740,2013-11-10,1,4,Clothing,Mens,3,545,171.675,1806.675,Flagship store
266822,1970-09-20,43,F,9.0,Ordered,1.0,52339139180,2013-06-01,1,1,Clothing,Women,1,1099,115.395,1214.395,TeleShop
269705,1987-05-04,24,F,1.0,Ordered,1.0,52340283213,2011-11-21,2,3,Footwear,Women,5,594,311.85,3281.85,TeleShop
268458,1976-08-10,36,M,1.0,Ordered,1.0,52342659186,2012-09-08,3,5,Electronics,Computers,2,1361,285.81,3007.81,Flagship store
269348,1989-02-10,24,M,9.0,Ordered,1.0,52345073831,2013-08-14,6,2,Home and kitchen,Furnishing,5,1179,618.975,6513.975,e-Shop
274748,1991-06-22,22,M,1.0,Ordered,1.0,52354235850,2013-08-19,5,12,Books,Academic,1,305,32.025,337.025,Flagship store
274476,1974-06-03,39,F,1.0,Ordered,1.0,52354385078,2013-04-03,5,11,Books,Children,1,151,15.855,166.855,e-Shop
271813,1974-07-24,37,F,5.0,Ordered,1.0,52360313604,2011-02-04,6,12,Home and kitchen,Tools,3,1366,430.29,4528.29,Flagship store
274390,1981-11-17,31,M,4.0,Ordered,1.0,52363030764,2012-02-24,2,1,Footwear,Mens,1,658,69.09,727.09,e-Shop
275048,1987-06-06,24,M,3.0,Ordered,1.0,52365286804,2011-12-10,5,6,Books,DIY,4,266,111.72,1175.72,e-Shop
270758,1978-12-17,33,M,3.0,Ordered,1.0,52365402695,2011-07-08,5,12,Books,Academic,5,79,41.475,436.475,e-Shop
271106,1985-03-07,28,F,4.0,Canceled,0.0,52365996631,2013-09-12,5,10,Books,Non-Fiction,-3,-533,167.895,-1766.895,e-Shop
271106,1985-03-07,28,F,4.0,Ordered,0.0,52365996631,2013-09-07,5,10,Books,Non-Fiction,3,533,167.895,1766.895,e-Shop
271735,1992-06-05,22,M,8.0,Ordered,1.0,52367686566,2014-02-10,5,12,Books,Academic,5,312,163.8,1723.8,MBR
274184,1978-02-10,35,M,8.0,Ordered,1.0,52368343120,2013-06-25,6,10,Home and kitchen,Kitchen,5,1110,582.75,6132.75,e-Shop
274175,1978-07-16,34,M,2.0,Ordered,1.0,52371886407,2012-11-25,3,4,Electronics,Mobiles,4,1376,577.92,6081.92,TeleShop
268584,1975-11-24,37,F,7.0,Ordered,1.0,52372670066,2012-05-23,3,5,Electronics,Computers,5,632,331.8,3491.8,e-Shop
274750,1982-10-29,30,M,8.0,Ordered,1.0,52374436455,2012-07-27,5,3,Books,Comics,1,339,35.595,374.595,Flagship store
274542,1980-03-20,33,F,6.0,Ordered,1.0,52382918367,2013-02-11,5,10,Books,Non-Fiction,4,1360,571.2,6011.2,TeleShop
269536,1990-03-21,23,M,5.0,Ordered,1.0,52385306358,2013-02-22,1,3,Clothing,Kids,3,1234,388.71,4090.71,e-Shop
269674,1975-03-17,36,F,10.0,Ordered,1.0,52385338113,2011-09-30,6,12,Home and kitchen,Tools,2,595,124.95,1314.95,e-Shop
267665,1988-12-27,25,F,5.0,Ordered,1.0,52386953809,2013-03-03,5,7,Books,Fiction,5,446,234.15,2464.15,MBR
267126,1973-02-09,39,M,8.0,Ordered,1.0,52393152682,2012-10-07,2,1,Footwear,Mens,3,711,223.965,2356.965,Flagship store
272313,1972-11-02,40,F,5.0,Ordered,1.0,52398563524,2012-09-11,2,3,Footwear,Women,3,1096,345.24,3633.24,e-Shop
275136,1973-04-06,38,M,4.0,Ordered,1.0,52400378749,2011-04-05,3,10,Electronics,Audio and video,3,363,114.345,1203.345,Flagship store
271651,1971-04-10,41,F,1.0,Ordered,1.0,52402327469,2012-04-28,6,10,Home and kitchen,Kitchen,2,561,117.81,1239.81,TeleShop
266927,1985-05-08,26,F,8.0,Canceled,0.0,52413837254,2011-11-06,3,9,Electronics,Cameras,-1,-423,44.415,-467.415,Flagship store
266927,1985-05-08,26,F,8.0,Ordered,0.0,52413837254,2011-10-30,3,9,Electronics,Cameras,1,423,44.415,467.415,Flagship store
